,stop_id,stop_name
3113,4286,HARSNAHALLI
3114,2904,Thore Nagasandra cross
3115,2101,Manjunatha Kalyana Mantapa
3116,3551,"Sugatta,BESIDE ALADAMARA"
3117,3275,"Rockline Studio Rajiv Gandhi Nagara,BESIDE ROCKLINE STUDIO"
3118,194,"Sapthagiri College Chikka Banawara,KIRLOSKAR LAYOUT,BESIDE NEW UDUPI UPAHARA"
3119,5159,"Exide Factory,BILLAPURA, SARJAPURA HOBLI,OPPOSITE OF SHRI BASAVANNA TEMPLE"
3120,1418,"Jyothi Nagara 6th Cross,IN FRONT OF DAILY NEEDS"
3121,1713,"Chikka aAudugodi,CHIKKA ADUGODI,OPPOSITE OF DODDAMMADEVI TEMPLE"
3122,1042,"HMT Layout,RT NAGARA,OPPOSITE OF VIJAYA BANK"
3123,4536,Gunjur Palya
3124,3053,"Mallohalli,CHANNADEVI AGARAHARA,IN FRONT OF PETTY SHOP"
3125,3636,"Basavanapura Jalige,IN FRONT OF GOVT. MILK DAIRY"
3126,796,"KG Halli Post Office,KAMMAGONDANAHALLI,BESIDE LINO FOOT WEAR"
3127,1962,Nettigere Gate
3128,3191,"Mylanahalli ,MYLANAHALLI,BESIDE OPEN AREA"
3129,952,"Kasthurinagara,KASTURI NAGARA,OPPOSITE OF KASTURI BAKERY"
3130,3578,"Nagenahalli Gate,NAGENAHALLI,BESIDE OPEN AREA"
3131,5346,Domlur TTMC Bus Stand
3132,2553,"Avaragere Cross,NELLIGUDDAKERE,BESIDE OPEN AREA"
3133,4571,"Tyavakanahalli,SARJAPURA HOBLI,NEAR S.V.S. PROVISION STORE"
3134,2251,"Priyadarshini Layout Mudlapalya,PRIYADARSHINI LAYOUT,IN FRONT OF MADHU SHREE WINES"
3135,4377,"SARKAR GUTTAHALLI,BESIDE JOTHI SCHOOL"
3136,1856,"Somanahalli gate,SOMANAHALLI,IN FRONT OF VENKATESHWARA BAKERY"
3137,162,Jaymahal Extension
3138,4395,"Halasahalli Gate,HALSAHALLI,OPPOSITE OF ANJANEYA TEMPLE"
3139,2572,"Bangalore University Administrative Block,BANGALORE UNIVERSITY,NEAR HEAD OFFICE BANGLORE UNIVERSITY"
3140,3193,"BolaMaranahalli,BOLAMARANAHALLI,IN FRONT OF GOVT. PRIMARY SCHOOL"
3141,3820,"Kadayarappanahalli,KADAYERRAPPANAHALLI,BESIDE MILK DAIRY"
3142,4667,Gopasandra
3143,1030,Ambedkar Bhavana
3144,2603,Malleshwaram 11th and 13th Cross
3145,773,"Jalahalli Cross Ayyappa Temple,JALAHALLI WEST,IN FRONT OF AYYAPPA TEMPLE"
3146,4276,"Somalapura Cross,SOMALAPURA,BESIDE OPEN AREA"
3147,2529,"Bethanagere Cross,NEAR LAKSHMIDEVI TEMPLE"
3148,2548,"Guddada Halli Dinne Cross,NEAR KERE"
3149,1819,"Chikkalasandra Ramanjaneya Layout Cross,RAMANJANEYA NAGARA,IN FRONT OF BELURU IYENGAR BAKERY"
3150,4738,Colony Mallapur
3151,359,Lingarajapura Bridge
3152,3299,"Jalahalli Police Station,BHARAT ELECTRONICS LIMITED,IN FRONT OF K.E.B.OFFICE"
3153,2323,"Vajara Halli,VAJARAHALLI,OPPOSITE OF ANJANEYA SWAMY TEMPLE"
3154,324,"NAGARBHAVI CIRCLE,NAGARABHAVI CIRCLE,OPPOSITE OF DURGA PARAMESHWARI HOTEL"
3155,4823,"Siddapura 7th Cross,SOMESHWARA NAGARA,OPPOSITE OF POSALY INTERNATIONAL"
3156,2649,"Ganesha Temple Tavarekere,TAVAREKERE,IN FRONT OF GANAPATHI TEMPLE"
3157,4682,"Ganagaluru cross,GANGALURU,BESIDE ASHWATHA KATTE & FIELDS"
3158,98,"Monotype,BANASHANKARI, 2ND STAGE,BESIDE AVK & NSVK INSTITUTIONS"
3159,892,"Hirandahalli,HIRANDAHALLI,IN FRONT OF SOCIETY"
3160,3599,Chikka Tumakur
3161,301,Kalkere
3162,515,Hullala Upanagara
3163,3626,"Basavanapura ,OPPOSITE OF GOVT. MILK DAIRY"
3164,4365,"Byappana Halli Satallite Bus Station,BYAPANAHALLI,OPPOSITE OF GANESH BAKERY"
3165,5315,"Kengunte Ambedkar College,KENGUNTE, MALLATHAHALLI,BESIDE AMBEDKAR COLLEGE"
3166,4448,Shell Petrol Bank
3167,4320,Varanasi
3168,370,"BDA Complex koramangala,KORAMANGALA RING ROAD,BESIDE BDA COMPLEX"
3169,3004,"Parvathi Nagar,PARVATHI NAGARA,IN FRONT OF S.L.J.BANGALORE"
3170,1350,"Mayasandra,ANEKAL TALUK,OPPOSITE OF SRI DROUPATHAMMA DEVI TEMPLE"
3171,1547,"East West School,RAJAJINAGARA 2ND BLOCK,BESIDE EAST WEST SCHOOL"
3172,5241,"Thara Hunise,THARAHUNISE,IN FRONT OF ESHWARA TEMPLE"
3173,150,"Doopanahalli,INDIRA NAGARA,BESIDE RELIANCE DIGITAL"
3174,2667,Magadi
3175,3205,Suryodaya Mill
3176,5079,Neeladri Park
3177,5010,Hommadevanahalli
3178,1092,"Sangam Circle,JAYANAGARA 8TH BLOCK,BESIDE RAGHAVENDRA VEG."
3179,1969,"Bannigiri,BANIGIRI,BESIDE NISARGA FURNITURE WORKS"
3180,4703,"Bommanahalli,MADHESHWARA NAGARA,BESIDE S.R.S.TRAVELS, BLACKBIRD GARMENTS"
3181,981,"Nirmala Stores,HANUMANTHA NAGARA,OPPOSITE OF SANGEETHA MEDICALS"
3182,1926,"Nagegowdana Palya Cross,TALAGUTA PURA,BESIDE OPEN AREA"
3183,4426,Ganagaluru Cross
3184,1447,"Subbanna Garden,SUBBANNA GARDEN,IN FRONT OF MANJUNATH FLOOR MILL"
3185,3742,"Gopalapura,GOPALAPURA,BESIDE PITTY SHOP"
3186,2132,"Doddabele,DODDABELE,BESIDE GOVT MIDDLE SCHOOL AND ANJANEYA TEMPLE"
3187,2216,"Hosa Palya,BESIDE OPEN AREA"
3188,636,"Sanjeevini Nagar Kodigehalli,SANJEEVINI NAGARA,BESIDE MOKSHA BAKERY & SWEETS"
3189,4748,"Konappana Agrahara,ELECTRONIC CITY POST,IN FRONT OF LAVAKUSHA BULDING"
3190,4391,"Channabyregowda Circle Hosakote,HOSAKOTE,IN FRONT OF K.E.B. OFFICE"
3191,2831,"Kittanahalli,KITTANAHALLI CROSS,BESIDE OPEN AREA"
3192,2381,"Subbarayappana Palya Cross,GERUPALYA,OPPOSITE OF FAURECIA PRIVATE LIMITED"
3193,1224,"Multiplex Marathahalli,MARATHAHALLI,BESIDE PRESTIGE TECH PARK"
3194,1396,"Yeshwanthpura Railway Station,YESHAWANTHAPURA,IN FRONT OF YESHAWANTHAPURA RAILWAY STATION"
3195,3545,"Sonnappanahalli,BETTA ULSOOR,OPPOSITE OF ANJANEYA TEMPLE"
3196,3794,"Gundur,GUNDURU,IN FRONT OF KRISHNA ANJANEYA TEMPLE"
3197,4039,Yeliyuru High School
3198,2974,"Achyutha Nagara,SOLADEVANA HALLI,BESIDE SRI GANESH TIFFEN & SNACKS CENTER"
3199,1715,"Old Gurrappana Palya,GURUPPANAPALYA,BESIDE MATHA AVALAMMANA TEMPLE"
3200,632,Canara Bank Hebbal
3201,2800,"Annekarana Halli,ATHIMGERE,IN FRONT OF GOVERNMENT PRIMARY SCHOOL"
3202,3606,"Honnenahalli,OPPOSITE OF MILK DAIRY"
3203,3242,"Hemapura,HEMAPURA,IN FRONT OF GANESHA TEMPLE"
3204,399,Thanisandra
3205,2662,"Kalya Gate,MAGADI,IN FRONT OF GANESHA TEMPLE"
3206,3055,"Mallohalli,BESIDE RESIDENTIAL AREA"
3207,4018,"Hosahalli Gate,CHIKKA HOSAHALLI,BESIDE MAYURA GARDEN DHABA"
3208,415,"BK Circle,J.P.NAGARA 8TH PHASE,OPPOSITE OF UNIVERSAL GRANITES"
3209,1003,MEDANAHALLI
3210,135,Munish Hospital
3211,2428,"Athimgere Gate,ATHIMGERE,BESIDE MARAMMA TEMPLE ARCH"
3212,4777,Dodda Thugur Muneshwara Temple
3213,4414,BIMAKANAHALLI
3214,3590,"Marasandra Circle,IN FRONT OF BRUNDA PROVISION STORE"
3215,4952,Avani Shringeri Nagara
3216,5321,"City light Apt,BELLANDUR,IN FRONT OF MORGAN RESTAURANT"
3217,353,"Kalyana Nagara,KALYANA NAGARA,OPPOSITE OF INDO ASIAN ACADEMY DEGREE COLLEGE"
3218,4405,"Jadagenahalli,JADGENAHALLI,OPPOSITE OF RAMA MEDICALS"
3219,2543,"Bethanagere Cross,DODDERI VILLAGE,IN FRONT OF ALADAMARA"
3220,689,"Domlur Bridge,DOMLURU, HAL,BESIDE SRI KALKI DYANA VIHAR"
3221,2950,"Ghanigara Halli,GANIGARAHALLI,BESIDE ANGANAWADI KENDRA"
3222,2275,"Pattanagere,PATTANAGERE,OPPOSITE OF L.G.GODOWN"
3223,3888,"Davis Road,RICHARDS TOWN,IN FRONT OF KRIPA APARTMENTS"
3224,2443,"Sulivara,OPPOSITE OF GOVT. SCHOOL"
3225,5216,"DELMIA,JP NAGARA 5TH PHASE,BESIDE ANUGRAHA BUILDERS & DEVELOPERS"
3226,4652,"MICO Factory,CHANNAKESHAVA NAGARA, ELECTRONIC CITY POST,IN FRONT OF CHANDRA BAR & RESTAURANT"
3227,4470,"Channasandra Bus Stand,IN FRONT OF VEERSH MEDICALS"
3228,5148,Yettakki
3229,4373,Goravigere gate
3230,1691,"Ejipura Market,VIVEKA NAGARA,BESIDE SHINE BAKERY"
3231,3216,"Goravanahalli,GORAVANAHALLI,BESIDE OPEN AREA"
3232,464,"Vivekanada Nagara,VIVEKANANDA NAGARA,IN FRONT OF M.M.BAR & RESTAURANT"
3233,491,"Old Bayappanahalli,MARUTHI SEVA NAGARA,IN FRONT OF BBMP OFFICE"
3234,990,Nanda Talkies
3235,212,"Indira Gandhi Circle,SHAKAMBARI NAGARA,BESIDE S.B.M.LAYOUT"
3236,3497,"IAF,OPPOSITE OF I.A.F.GATE"
3237,5285,Murgeshpalya
3238,3105,Anche Palya
3239,856,"Canara Bank ,RAJAJINAGARA,BESIDE CANARA BANK"
3240,3573,"Singanayakanahalli,IN FRONT OF VINAYAKA TEMPLE"
3241,2664,"Maralagondalu,MARALAGONDALA,IN FRONT OF MUTURAYASWAMY TEMPLE"
3242,4821,"Electronic City,ELECTRONIC CITY,BESIDE N.T.T.F. INSTITUTE"
3243,5256,Kodiyala
3244,4843,"H Hosahalli,HENNAGARA POST,ANEKAL TALUK,IN FRONT OF OMKAR LAYOUT ARCH"
3245,3313,"Manthri Layout,NAGARARU,IN FRONT OF PETTY SHOP"
3246,1900,"Anchipura Cross,CHIKKA KUNTANAHALLI,NEAR ASHWATHA KATTE"
3247,2507,"Byrohalli,OLD BYROHALLI,IN FRONT OF GOVERNMENT PRIMARY SCHOOL"
3248,3307,Manjushree Garments
3249,4561,Shegehalli
3250,573,"Brigade Millanium,R.B.I.LAYOUT,IN FRONT OF APOLLO PHARMACY"
3251,185,"Rolling Mill,PEENYA INDUSTRIAL AREA,BESIDE ARVIND MOTORS"
3252,673,"Vyali Kaval Police Station,VYALIKAVAL,BESIDE JANMASHREE MEDI CENTER"
3253,5174,"Yelahanka ,YELAHANKA,BESIDE S.B.BAKERY AND SWEETS"
3254,195,"Janapriya Apartments,JANAPRIYA APARTMENTS,BESIDE OPEN AREA"
3255,2562,"Bank Colony Nagarbhavi Road,BYRAVESHWARA MAIN ROAD,IN FRONT OF MAHESH SEAT COVERS BAG SHOP"
3256,1587,"Malleshwaram 8th Cross,MALLESHWARAM,BESIDE R.V.APARTMENTS & PUSHPAYANI MEDICALS"
3257,2596,Ramakrishnappa Layout
3258,374,"Central Silk Board,MADIWALA,IN FRONT OF SHRI KRISHNA BHAVAN HOTEL"
3259,4247,"Dodda Dasarahalli,IN FRONT OF CHANNARAYASWAMI TEMPLE"
3260,5240,"Sonne Halli,SONNENAHALLI,BESIDE WATER TANK"
3261,602,"Clarence School,FRAZER TOWN,IN FRONT OF MIZPAH TELUGU CHURCH"
3262,1436,"TR Mill,CHAMARAJA PETE,IN FRONT OF DEVI DARSHINI HOTEL"
3263,660,"Girinagara Circle,GIRINAGARA,OPPOSITE OF N.D.R.R.COMPLEX"
3264,2638,"Chikkamaskal,OPPOSITE OF GOVERNMENT SCHOOL"
3265,1710,"GANGOTHRI CIRCLE,BTM LAYOUT 1ST STAGE,IN FRONT OF GANGOTHRI BUS STAND"
3266,3401,"Veerasagara,VEERASAGARA,BESIDE JAI MARUTHI PROVISION STORE"
3267,926,Hebbal
3268,5309,"Kanteerava Studio,GORAGUNTEPALYA,BESIDE PETROL BUNK"
3269,2117,Dubasi Palya Cross
3270,3044,"Basavana Devastana,BASAVANNA TEMPLE,BESIDE BASAVANNA TEMPLE"
3271,1272,"Handenahalli,Bidarguppe,Near Thyavakanahalli"
3272,1499,"Vidhanasoudha Layout,VIDHANA SOUDHA LAYOUT,BESIDE HOPCOMS SHOP"
3273,5058,"Devegowda Petrol Bunk,BANASHANKARI 3RD STAGE,BESIDE CO-OPERATIVE TRAINING COLLEGE"
3274,5238,"Nrutya Grama,HASARAGHATTA,BESIDE OPEN AREA"
3275,2288,"Kariyana Palya,KARIYANAPALYA,BESIDE MARIYAMMA TEMPLE"
3276,2869,"Madanayakanahalli,MADANAYAKANAHALLI,BESIDE USHA BAKERY AND SWEETS"
3277,1626,"Koramangala Kalyana Mantapa,KORAMANGALA,IN FRONT OF BBMP PARK"
3278,2849,"Averehalli Cross,AVERAHALLI CROSS,BESIDE OPEN AREA"
3279,2305,"Hejjala Cross,HEJJALA,OPPOSITE OF SONA VALLIAPPA PUBLIC SCHOOL"
3280,5126,Giddappanahalli
3281,5327,"Jalahalli Village,JALAHALLI,BESIDE BAKERY"
3282,4562,"Belathuru,KADUGODI,IN FRONT OF S.M.P.SOLUTIONS"
3283,3471,"Hosakote Bus Stand,HOSAKOTE,BESIDE PETROL BUNK"
3284,4366,"Ramanahalli,RAMANAHALLI"
3285,3525,"Uttarahalli,UTTANAHALLI,OPPOSITE OF DHANALAKSHMI TEMPLE"
3286,1928,"Hosapallya,GANGASANDRA,IN FRONT OF LAKSHMI PROVISION STORE"
3287,2733,"Tavare Kere,TAVAREKERE,Magadi Road"
3288,5103,"Alappanahalli,ALAPPANAHALLI,BESIDE PITTY SHOP"
3289,782,"State Bank BEL Circle,BHARAT ELECTRONICS LIMITED,IN FRONT OF BHARAT ELECTRONICS LIMITED PARK"
3290,4968,Giddenahalli
3291,4042,Taluk Office
3292,5000,Koli Farm CK Palya
3293,3079,"Manthri Layout,NAGARARU,BESIDE OPEN AREA"
3294,3028,"Laggere,LAGGERE,BESIDE ANANDANAPPA COMPLEX"
3295,1776,"Yarab Nagara,BANASHANKRI 2ND STAGE KAVERI NAGARA,BESIDE BRAHMALINGESHWARA CONDIMENTS"
3296,76,Vidhana Soudha
3297,1324,"Mayasandra,ANEKAL TALUK,IN FRONT OF GOVERNMENT PRIMARY SCHOOL"
3298,540,Jayanagara 9th Block East
3299,1803,Gublala
3300,1645,Jayamahal  extention
3301,1994,"Gottigehalli,GOTIGEHALLI,OPPOSITE OF DOOR NO 150"
3302,1750,South End Circle
3303,4774,"Hulimangala,JIGANI HUBLI,IN FRONT OF VILLAGE PANCHAYAT OFFICE"
3304,160,Forties Hospital
3305,877,Shivarama karanth layout 13th Cross
3306,215,"City Railway Station,BESIDE CITY RAILWAY STATION"
3307,4371,"Devanahalli,DEVANAHALLI,IN FRONT OF HOTEL SHANTI SAGAR"
3308,2210,"Ashrama Ramohalli,RAMOHALLI,OPPOSITE OF MYTHREYI GURUKULA ASHRAMA"
3309,3691,"RTO OFFICE,IN FRONT OF R.T.O.TRINING GROUND"
3310,4676,"Bikkanahosahalli,SARJAPURA, HOBLI,OPPOSITE OF ESHWARA TEMPLE"
3311,2694,"Yale Kodigehalli Colony,KODIGEHALLI,IN FRONT OF GANESH STUDIO"
3312,2353,"Pichguntara Palya,PICHAKUNTARAPALYA,BIDADI INDUSRIAL AREA 2ND PHASE,BESIDE RESIDENTIAL AREA (VILLAGE)"
3313,3204,"Malleshwaram 15th cross,MALLESHWARAM,BESIDE SHANTHINIKETHANA LADIES HOSTEL"
3314,631,Veternary College
3315,1785,"JP Nagara 3rd Phase,JP NAGARA 3RD PHASE,BESIDE COLLABERA"
3316,1181,"Byrasandra,JAYANAGARA 1ST BLOCK,BESIDE AKKANDESHWARA SWAMY TEMPLE"
3317,4835,"Ramasagara,ANEKAL TALUK,BESIDE SRI BASAVESHWARA TEMPLE"
3318,4957,Nosenoor
3319,1577,"Basaveshwara Nagara 3rd Stage,SANEGURUVANAHALLI,IN FRONT OF G.K.CONVENT & HIGH SCHOOL"
3320,2913,Hagganahalli
3321,4425,"Naduvatti,NADAVATHI,OPPOSITE OF ANJANEYA TEMPLE"
3322,745,Magadi Road TollGate
3323,516,"Kengeri Satelite Town,KENGERI UPANAGARA,IN FRONT OF KARUNA BAKERES & SWEETS"
3324,859,"Kurubarahalli,KURUBARAHALLI,IN FRONT OF CANARA BANK"
3325,4708,"Hongsandra,HONGASANDRA,NEAR TEMPLE"
3326,1759,"Maniksha Pardeground,M.G.ROAD,BESIDE PARADE GROUND"
3327,3926,"Jyothi Nagara,JYOTHI NAGARA,BESIDE SRI VINAYAKA TWO WHEELERS"
3328,3239,"Chikkamarana Halli Colony,CHIKKAMARANAHALLI COLONY,IN FRONT OF WATER TANK"
3329,2238,"Sulikere,SULIKERE,IN FRONT OF GOVERNMENT SCHOOL"
3330,5138,Mylapura
3331,3874,"Veeranna Palya,MARIYANNAPALYA,BESIDE OPEN AREA"
3332,4799,"Hosapallya,BOMMANAHALLI  POST,OPPOSITE OF DHANAVANTHRI MEDICAL & GENERAL STORES"
3333,1250,"Marsoor gate ,ANEKAL TALUK,OPPOSITE OF BHARAT PETROL BUNK, CG CABLES & WIRES INDIA PRIVATE LIMITED"
3334,3445,"Bhadrappa Layout,BHADRAPPA LAYOUT,BESIDE OPEN AREA"
3335,4907,"Karpura Gate,KARPOORA ANEKAL TALUK,OPPOSITE OF A.N.ELITE GARDEN"
3336,189,T Dasarahalli
3337,1780,"Srinivasa Nagara,BANASHANKARI 1ST STAGE,IN FRONT OF BANK OF BARODA"
3338,3058,"Kanasawadi Madhure Temple,KANASAVADI,IN FRONT OF LAKSHMI RANAGANATAHA STUDIO"
3339,4627,Parangipalya
3340,4368,"Rayasandra Cross,AGALUKOTE"
3341,1729,Dairy Circle
3342,1372,"Dattatraya Nagara Temple,HOSAKEREHALLI,IN FRONT OF BYRAVESHWARA CONDIMENTS"
3343,703,"Dairy Hegganahalli,HEGGANA HALLI,IN FRONT OF SMART AGE INFOTECH"
3344,1950,"Allalasandra,KARIKALDODDI,BESIDE OPEN AREA"
3345,2374,"Mayasandra,MAYASANDRA,IN FRONT OF ARALIMARA"
3346,1210,"BTM Layout South,MADHESHWARA NAGARA,BESIDE BUS STOP"
3347,3121,"GEJJAGAL PALYA,GEJJAGAL PALYA,BESIDE OPEN AREA"
3348,1014,"Byramangala Cross,BIDADI,OPPOSITE OF TYAGARAJU CENTRAL SCHOOL"
3349,1386,"Bangalore City Railway Station,Subhash Nagar,Opposite Of City Railway Station"
3350,4633,CPWD Quarters
3351,203,"Vydehi Hospital,WHITEFIELD,BESIDE TTMC BUS STAND"
3352,1924,MRV Bricks Factory
3353,2276,"Bakery Pattanagere,HALAGE VADERAHALLI,IN FRONT OF GURU HARDWARE STORES"
3354,3380,"Echal Mara Vidyaranyapura,VIDYARANYAPURA,BESIDE MAYUR FOOTWEAR"
3355,1868,"Vaddarapalya,VADERAHALLI,IN FRONT OF GOVT.HIGHER PRIMARY SCHOOL"
3356,2936,"Shettty Halli,SHETTIHALLI,BESIDE SRI SUMUKA BAKERY"
3357,1971,"Kodipalya cross,KODIDODDI PALYA,OPPOSITE OF JNANA SAGAR PRIMARY SCHOOL"
3358,381,"Contonment Railway Station,SHIVAJI NAGARA,BESIDE RAILWAY STATION"
3359,1746,Ganga Nagara
3360,2211,"Ramohalli,RAMOHALLI,IN FRONT OF WATER TANK"
3361,2405,"Gollahalli,OPPOSITE OF GOVT. SCHOOL"
3362,4416,Chokkasandra GATE
3363,2265,"Karubele,KARUBELE,IN FRONT OF SRI MUNESHWARASWAMY TEMPLE"
3364,2931,"Kirloskar Badavane,KIRLOSKAR LAYOUT,BESIDE OPEN AREA"
3365,2751,"Giddenahalli,GIDDENA HALLI,IN FRONT OF ARALI KATTE"
3366,4563,"Maduranagar,MADHURA NAGARA,IN FRONT OF VENKAT HEALTH CARE"
3367,3409,"Kereguddadahalli,KEREGUDDADAHALLI,BESIDE RESIDENTIAL AREA"
3368,5018,Shivanahalli
3369,3619,"Budamanahalli,BUDAMANA HALLI,BESIDE GOVT.PRIMARY SCHOOL"
3370,1227,"MDBlock,MALLESHWARAM,BESIDE MUTHUMARIAMMA TEMPLE"
3371,567,"Surabhi,J.P.NAGARA 8TH PHASE, SURABHI NAGARA,IN FRONT OF VINAYAKA TIMBERS"
3372,2231,"Mariyappana Palya,MARIYAPPANA PALYA,BESIDE DODDAMMA TEMPLE"
3373,3381,"Vidyaranyapura Post Office,VIDYARANYAPURA,BESIDE POST OFFICE"
3374,888,"Rampura,RAMPURA,IN FRONT OF GOVERNMENT PRIMARY SCHOOL"
3375,1204,"Jn of Hosur Road,KORAMANGALA,IN FRONT OF STAPLES STATIONARYS EAST LAND CITYDEL"
3376,3183,"Islampura,ISLAMPURA,IN FRONT OF BHARAT ELECTRICALS"
3377,2208,"MGM school,RAMOHALLI,OPPOSITE OF SHRINIDHI LODGE"
3378,3634,"Thindlu Cross,THINDLU,IN FRONT OF ALADAMARA"
3379,2671,Gollarapalya
3380,4175,"KR Puram Railway Station,KR PURAM,BACK SIDE OF RAILWAY STATION"
3381,1353,"Samanduru,ATTIBELE-HUBLI,OPPOSITE OF SRI BASAVESHWARA TEMPLE"
3382,3564,"Escorts Yalahanka Road,YELAHANKA,BESIDE B.B.M.P. PARK YELAHANKA"
3383,715,Gudlipalya
3384,5077,"Basammana Halli,BASAMMANAHALLI,BESIDE OPEN AREA"
3385,4463,NAGAGONDANAHALLI
3386,3647,"Hosahudya Doddaballapura,BESIDE KOOL COUNTRY CLUB"
3387,2380,"Bheemanakuppe Cross,BEEMANA KUPPE,BESIDE OPEN AREA"
3388,4281,PURA
3389,2518,"Vajarahalli Cross,AVARAGERE,BESIDE OPEN AREA"
3390,3965,"Vishwanathapura,OPPOSITE OF GOVT. SCHOOL"
3391,3514,"Kadiganahalli Cross,CHIKKAJALA,IN FRONT OF POULTRY"
3392,4160,"Thirumalashettyhalli Cross,IN FRONT OF MAYURI BAKERY & SWEETS"
3393,158,"Manipal Centre,M.G.ROAD,BESIDE MILITARY GATE"
3394,588,"Dubasi palya cross,Opp to Car godown"
3395,2597,"Malagala,MALAGALA,OPPOSITE OF SRI KOTI GANGAMMA SANNAIAH CONVENTION HALL"
3396,32,"RVDental College,JP NAGARA 1ST PHASE,BESIDE R.V.COLLEGE"
3397,5105,"Yanagunte,YENGUNTE,OPPOSITE OF DOOR NO 35"
3398,3047,"Bandaiahana Palya,BEERAIYAN PALYA,BESIDE WATER TANK"
3399,1923,"Thittahalli,THITTAHALLI,BESIDE OPEN AREA"
3400,687,"HAL 12th Main,INDIRA NAGARA, 2ND STAGE,BESIDE VIVEKS"
3401,1811,"Shanthinagar Bus Stand,SHANTHI NAGARA,BESIDE BMTC BUS STAND BIG BAZAAR"
3402,4412,PILLAGUMBA
3403,4415,D.SHETTIHALLI
3404,4556,"K K School,VARTURU,IN FRONT OF K.K SCHOOL"
3405,1208,SRS Jalahalli Cross
3406,5332,MES Road BEL Circle
3407,4305,"Vijanapura,DOORAVANI NAGARA,BESIDE G.R.P.ENTERPRIESES"
3408,1885,"Nelaguli Cross,NELAGULI,OPPOSITE OF ULTRA DESIGNER TILES"
3409,3724,"Thindlu,THINDLU,BESIDE M.S.MILK KENDRA"
3410,3996,"Doddasanne,DODDA SANNE,OPPOSITE OF SRI RAMA TEMPLE"
3411,3148,"Papabhovipalya Cross,VEERANANJIPURA,BESIDE OPEN AREA"
3412,4060,"Banaswadi,DODDA BANASAWADI,BESIDE MEERA BANKERS"
3413,4403,"AL Ameena Recidential School,DANDUPALYA,OPPOSITE OF SCHOOL"
3414,4144,Kammana Halli Circle
3415,709,Sunkadakatte
3416,1167,"80 Feet Road Kalyan Nagara,KALYANA NAGARA,OPPOSITE OF SATISH SAGAR HOTEL"
3417,765,"Commercial Street,BESIDE ASC CENTRE"
3418,1801,Doddakallasandra
3419,485,"Hegganahalli,HEGGANA HALLI,OPPOSITE OF HODAY BADRIYA"
3420,722,"Karihobanahalli Cross,KARIHOBANAHALLI,BESIDE RESIDENTIAL AREA"
3421,879,SBI Bank
3422,936,"Tata Silk Farm,BASAVANAGUDI,IN FRONT OF GARADI APARTMENT"
3423,1247,"Chandapura,ANEKAL TALUK,IN FRONT OF PANCHAYAT COMPLEX & S.K.MEDICAL & GENERAL STORE"
3424,4758,"Rayasandra ,RAYASANDRA"
3425,5021,Ujappana Doddi
3426,1135,"Glass Factory,UMAR NAGARA,OPPOSITE OF GLASS FACTORY"
3427,4150,"Arehalli,OPPOSITE OF ASHWATHA KATTE"
3428,1226,Balajinagara
3429,3116,"Magadi Rangappanapalya,MAGADI RANGAPPANAPALYA,BESIDE OPEN AREA"
3430,5060,"Jn of Ring Road,BANASHANKARI 3RD STAGE,OPPOSITE OF SPICE CITY"
3431,1918,"BGS College Gate,GANGASANDRA,BESIDE OPEN AREA"
3432,5247,"Kodihalli Hesarugatta,KODIHALLI,BESIDE GOVERNMENT PRIMARY SCHOOL"
3433,1953,"Matada Bailu,BYRAMANGALA,OPPOSITE OF VETERINARY HOSPITAL"
3434,1212,"BTM 16 th Main Hopcoms,BTM,Near BTM"
3435,2863,"Kammasandra,KAMMASANDRA,BESIDE ASHWATHA KHATTE"
3436,4003,"Devanahalli Govt Hospital,DEVANAHALLI,IN FRONT OF GOVERNMENT GENERAL HOSPITAL"
3437,3232,"Hosapalya Gate,BESIDE OPEN AREA"
3438,3853,"Vidyanagara Devanahalli Road,VIDYA NAGARA,IN FRONT OF JAYAPRAKASH NARAYANA NATIONAL YOUTH CENTER"
3439,4411,"CHIKKAHULLUR,CHIKKAHULLUR,IN FRONT OF MILK DAIRY"
3440,1348,Manchenahalli
3441,2580,"Bande Maramma Bus Station,NAGARABHAVI 2ND STAGE,BESIDE BMTC MAIN STAND"
3442,33,"Marenahalli,JP NAGARA 1ST PHASE,BESIDE 3M CAR CARE"
3443,941,"ITI Layout Dollars colony,AGS LAYOUT,BESIDE CLASSIC POLO"
3444,2704,Laxmaiah Badavane Cross
3445,3737,"Bagaluru,BAGALURU,BESIDE ASHWATHA KATTE"
3446,2196,"Siddaganga College,NELAMANGALA,BESIDE SHREE SIDDA GANGA FIRST GRADE COLLEGE"
3447,1533,"Foreman Training Insititue,GORAGUNTEPALYA,OPPOSITE OF MODERN BREAD FACTORY"
3448,1122,"Malleshwaram Circle,MALLESHWARAM,BESIDE PLAY GROUND"
3449,2399,"Ramohalli,RAMOHALLI,IN FRONT OF GOVERNMENT SCHOOL"
3450,2781,"Hosa Palya Gate,HOSAPALYA,BESIDE OPEN AREA"
3451,5225,"Chikkabelavangala Gate,KANASAVADI,IN FRONT OF DURGA DARSHINI HOTEL"
3452,4741,"Bommana Halli Devasthana,HONGASANDRA,OPPOSITE OF HOTEL THE GRAND"
3453,1744,"Ramaiah College Mathikere,MATHIKERE,IN FRONT OF AMRUTHA KABAB CENTRE"
3454,1085,"Binni Mill,COTTONPET,IN FRONT OF AYYAPPA TEMPLE"
